date,risk_spill,risk_highload,risk_shortfall,risk_maint_defer,decision,rationale
2020-02-11,0.3061687068145048,0.5,0.5,0.3061687068145048,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-12,0.3043141444333709,0.5,0.5,0.3043141444333709,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-13,0.3024939087743128,0.5,0.5,0.3024939087743128,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-14,0.3173779576250719,0.5,0.5,0.3173779576250719,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-15,0.3171213641645978,0.5,0.5,0.3171213641645978,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-16,0.2991994711653516,0.5,0.5,0.2991994711653516,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-17,0.34993858887504203,0.5,0.5,0.34993858887504203,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-18,0.322357888266679,0.5,0.5,0.322357888266679,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-19,0.32837378791593885,0.5,0.5,0.32837378791593885,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-20,0.3309123505700162,0.5,0.5,0.3309123505700162,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-21,0.33641942275713355,0.5,0.5,0.33641942275713355,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-22,0.38773438201586075,0.5,0.5,0.38773438201586075,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-02-23,0.31333817603609715,0.5,0.5,0.31333817603609715,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-24,0.28442060222013255,0.5,0.5,0.28442060222013255,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-25,0.29539881520386824,0.5,0.5,0.29539881520386824,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-26,0.6236047187675335,0.5,0.5,0.6236047187675335,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-02-27,0.57808019089512,0.5,0.5,0.57808019089512,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-02-28,0.32921497027618185,0.5,0.5,0.32921497027618185,Prepare peak hour support,Moderate high-load risk; line up support.
2020-02-29,0.33148259325232743,0.5,0.5,0.33148259325232743,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-01,0.31580486785186335,0.5,0.5,0.31580486785186335,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-02,0.31580486785186335,0.5,0.5,0.31580486785186335,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-03,0.31110289093598364,0.5,0.5,0.31110289093598364,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-04,0.31580486785186335,0.5,0.5,0.31580486785186335,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-05,0.30996101840954604,0.5,0.5,0.30996101840954604,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-06,0.3055260124323469,0.5,0.5,0.3055260124323469,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-07,0.5790757195939776,0.5,0.5,0.5790757195939776,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-08,0.38946293577411495,0.5,0.5,0.38946293577411495,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-09,0.37285398693053895,0.5,0.5,0.37285398693053895,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-10,0.30911335812643814,0.5,0.5,0.30911335812643814,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-11,0.32885598424784135,0.5,0.5,0.32885598424784135,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-12,0.34600577024412527,0.5,0.5,1.0,Defer maintenance; keep units available,High hydrology/outage context; risk to availability.
2020-03-13,0.36391164260621667,0.5,0.5,0.36391164260621667,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-14,0.426697302119768,0.5,0.5,0.426697302119768,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-15,0.3655868464034482,0.5,0.5,0.3655868464034482,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-16,0.5466030819112021,0.5,0.5,0.5466030819112021,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-17,0.39696041393843595,0.5,0.5,0.39696041393843595,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-18,0.38715766990039235,0.5,0.5,0.38715766990039235,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-19,0.3931890622512716,0.5,0.5,0.3931890622512716,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-20,0.37856883168335886,0.5,0.5,0.37856883168335886,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-21,0.42095637285369025,0.5,0.5,0.42095637285369025,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-22,0.42095637285369025,0.5,0.5,0.42095637285369025,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-23,0.4380270072814063,0.5,0.5,0.4380270072814063,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-24,0.366429450769159,0.5,0.5,0.366429450769159,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-25,0.3207248383630954,0.5,0.5,0.3207248383630954,Prepare peak hour support,Moderate high-load risk; line up support.
2020-03-26,0.41594403853463824,0.5,0.5,0.41594403853463824,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-27,0.3772381352075551,0.5,0.5,0.3772381352075551,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-28,0.3903901529851821,0.5,0.5,0.3903901529851821,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-29,0.3912403240531107,0.5,0.5,0.3912403240531107,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-30,0.3672753753105692,0.5,0.5,0.3672753753105692,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-03-31,0.3689771385179057,0.5,0.5,0.3689771385179057,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-01,0.35482171583962174,0.5,0.5,0.35482171583962174,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-02,0.3400244795145623,0.5,0.5,0.3400244795145623,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-03,0.3476713253639335,0.5,0.5,0.3476713253639335,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-04,0.3446772022030169,0.5,0.5,0.3446772022030169,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-05,0.34393536127440383,0.5,0.5,0.34393536127440383,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-06,0.33619109220601384,0.5,0.5,0.33619109220601384,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-07,0.33524495286446976,0.5,0.5,0.33524495286446976,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-08,0.3269516115021981,0.5,0.5,0.3269516115021981,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-09,0.3333674033359584,0.5,0.5,0.3333674033359584,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-10,0.34368867850284446,0.5,0.5,0.34368867850284446,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-11,0.3280794591019296,0.5,0.5,0.3280794591019296,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-12,0.33220393700238493,0.5,0.5,0.33220393700238493,Prepare peak hour support,Moderate high-load risk; line up support.
2020-04-13,0.35482171583962174,0.5,0.5,0.35482171583962174,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-14,0.3535282278629617,0.5,0.5,0.3535282278629617,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-15,0.4294304656068805,0.5,0.5,0.4294304656068805,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-16,0.4588250315098046,0.5,0.5,0.4588250315098046,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-17,0.4747522018919317,0.5,0.5,0.4747522018919317,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-18,0.4303208497761494,0.5,0.5,1.0,Defer maintenance; keep units available,High hydrology/outage context; risk to availability.
2020-04-19,0.42719219776967143,0.5,0.5,0.42719219776967143,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-20,0.5518857717711673,0.5,0.5,0.5518857717711673,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-21,0.5567047422116773,0.5,0.5,0.5567047422116773,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-22,0.7079222498129565,0.5,0.5,0.7079222498129565,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-04-23,0.46519939235658914,0.5,0.5,0.46519939235658914,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-24,0.4579743610564473,0.5,0.5,0.4579743610564473,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-25,0.5176847496838667,0.5,0.5,0.5176847496838667,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-26,0.42407484831846354,0.5,0.5,0.42407484831846354,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-27,0.44927545932972224,0.5,0.5,0.44927545932972224,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-04-28,0.6141854871702158,0.5,0.5,0.6141854871702158,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-04-29,0.7540190819545451,0.5,0.5,0.7540190819545451,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-04-30,0.5724477414147413,0.5,0.5,0.5724477414147413,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-01,0.434597105258126,0.5,0.5,0.434597105258126,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-02,0.6718350910733829,0.5,0.5,0.6718350910733829,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-05-03,0.4303332570319217,0.5,0.5,0.4303332570319217,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-04,0.5040837196174189,0.5,0.5,0.5040837196174189,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-05,0.4672664189104474,0.5,0.5,0.4672664189104474,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-06,0.47755185565914293,0.5,0.5,0.47755185565914293,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-07,0.4373400243776664,0.5,0.5,0.4373400243776664,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-08,0.5694362062637673,0.5,0.5,0.5694362062637673,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-09,0.6040320971180818,0.5,0.5,1.0,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-05-10,0.6572660694911038,0.5,0.5,0.6572660694911038,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-05-11,0.4425770634510733,0.5,0.5,0.4425770634510733,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-12,0.4283402257009944,0.5,0.5,0.4283402257009944,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-13,0.42734535011425856,0.5,0.5,0.42734535011425856,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-14,0.42635160911859815,0.5,0.5,0.42635160911859815,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-15,0.4353335130662014,0.5,0.5,0.4353335130662014,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-16,0.4373400243776664,0.5,0.5,0.4373400243776664,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-17,0.4233775001673993,0.5,0.5,0.4233775001673993,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-18,0.4223886032676092,0.5,0.5,0.4223886032676092,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-19,0.42635160911859815,0.5,0.5,0.42635160911859815,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-20,0.4253590334376387,0.5,0.5,0.4253590334376387,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-21,0.43333053723278725,0.5,0.5,0.43333053723278725,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-22,0.4303332570319217,0.5,0.5,0.4303332570319217,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-23,0.4323304544894262,0.5,0.5,0.4323304544894262,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-24,0.4479220116178363,0.5,0.5,0.4479220116178363,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-25,0.4636281901962399,0.5,0.5,0.4636281901962399,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-26,0.453994961970305,0.5,0.5,0.453994961970305,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-27,0.4443869510551307,0.5,0.5,0.4443869510551307,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-28,0.43433156731154543,0.5,0.5,0.43433156731154543,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-29,0.41063064287162243,0.5,0.5,0.41063064287162243,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-30,0.43984251588370105,0.5,0.5,0.43984251588370105,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-05-31,0.5359583636156124,0.5,0.5,0.5359583636156124,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-01,0.48835093022658227,0.5,0.5,0.48835093022658227,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-02,0.38691723758275376,0.5,0.5,0.38691723758275376,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-03,0.379810247768822,0.5,0.5,0.379810247768822,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-04,0.44091910336133955,0.5,0.5,0.44091910336133955,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-05,0.4348888891853865,0.5,0.5,0.4348888891853865,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-06,0.39580267183943874,0.5,0.5,0.39580267183943874,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-07,0.4422939976950355,0.5,0.5,0.4422939976950355,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-08,0.391518517372592,0.5,0.5,0.391518517372592,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-09,0.43809278320501077,0.5,0.5,0.43809278320501077,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-10,0.40942922855428554,0.5,0.5,0.40942922855428554,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-11,0.4019898652727383,0.5,0.5,0.4019898652727383,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-12,0.3991174321801021,0.5,0.5,0.3991174321801021,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-13,0.3991174321801021,0.5,0.5,0.3991174321801021,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-14,0.41304138895645703,0.5,0.5,0.41304138895645703,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-15,0.4151804687749653,0.5,0.5,0.4151804687749653,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-16,0.6941442098552917,0.5,0.5,0.6941442098552917,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-17,0.49576527207733645,0.5,0.5,0.49576527207733645,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-18,0.5317053926398121,0.5,0.5,0.5317053926398121,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-19,0.5052414092158117,0.5,0.5,0.5052414092158117,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-20,0.7355102669148412,0.5,0.5,0.7355102669148412,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-21,0.7183956146774777,0.5,0.5,0.7183956146774777,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-22,0.6605849873606016,0.5,0.5,0.6605849873606016,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-23,0.6091943193315237,0.5,0.5,0.6091943193315237,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-24,0.533905732491615,0.5,0.5,0.533905732491615,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-25,1.0,0.5,0.5,1.0,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-26,0.48263699625239376,0.5,0.5,0.48263699625239376,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-27,0.7710611082586007,0.5,0.5,0.7710611082586007,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-28,0.7291239263678262,0.5,0.5,0.7291239263678262,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-06-29,0.5834995916975622,0.5,0.5,0.5834995916975622,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-06-30,0.5932767515035625,0.5,0.5,0.5932767515035625,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-01,0.4272273405564402,0.5,0.5,0.4272273405564402,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-02,0.3625799790678582,0.5,0.5,0.3625799790678582,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-03,0.41081103346512315,0.5,0.5,0.41081103346512315,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-04,0.4398792489318638,0.5,0.5,0.4398792489318638,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-05,0.43627234788727653,0.5,0.5,0.43627234788727653,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-06,0.43083207689328984,0.5,0.5,0.43083207689328984,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-07,0.623631601693158,0.5,0.5,0.623631601693158,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-08,0.5193936738425831,0.5,0.5,0.5193936738425831,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-09,0.4235661007244915,0.5,0.5,0.4235661007244915,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-10,1.0,0.5,0.5,1.0,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-11,0.7867383876971923,0.5,0.5,0.7867383876971923,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-12,0.7878311575716024,0.5,0.5,0.7878311575716024,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-13,0.6169394284724853,0.5,0.5,0.6169394284724853,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-14,0.9261686297403522,0.5,0.5,0.9261686297403522,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-15,0.5902483810801403,0.5,0.5,0.5902483810801403,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-16,0.5247965699313037,0.5,0.5,0.5247965699313037,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-17,0.4531289558497549,0.5,0.5,0.4531289558497549,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-18,0.4929077362874186,0.5,0.5,0.4929077362874186,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-19,0.7628406838782522,0.5,0.5,0.7628406838782522,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-20,0.9384642438462768,0.5,0.5,1.0,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-21,0.7972799246133624,0.5,0.5,0.7972799246133624,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-22,0.6698922802473198,0.5,0.5,0.6698922802473198,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-23,0.7242276917100565,0.5,0.5,0.7242276917100565,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-24,0.6303795896331787,0.5,0.5,0.6303795896331787,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-25,1.0,0.5,0.5,1.0,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-26,0.5214808120885418,0.5,0.5,0.5214808120885418,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-07-27,0.6075276218091367,0.5,0.5,0.6075276218091367,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-28,0.905209947775603,0.5,0.5,0.905209947775603,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-29,0.6881574957240038,0.5,0.5,0.6881574957240038,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-30,0.6391344844666964,0.5,0.5,0.6391344844666964,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-07-31,0.6120583344116819,0.5,0.5,0.6120583344116819,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-01,0.7470525034683064,0.5,0.5,0.7470525034683064,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-02,0.6125561240973754,0.5,0.5,0.6125561240973754,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-03,0.668152199205201,0.5,0.5,0.668152199205201,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-04,0.5161952553400309,0.5,0.5,0.5161952553400309,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-05,0.5883085158464111,0.5,0.5,0.5883085158464111,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-06,0.4558773194534014,0.5,0.5,0.4558773194534014,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-07,0.54750860119583,0.5,0.5,0.54750860119583,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-08,0.48353501307583957,0.5,0.5,0.48353501307583957,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-09,0.461520570660226,0.5,0.5,0.461520570660226,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-10,0.5679938305970447,0.5,0.5,0.5679938305970447,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-11,0.5767140947222383,0.5,0.5,0.5767140947222383,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-12,0.6427991597485904,0.5,0.5,0.6427991597485904,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-13,0.7926806898140917,0.5,0.5,0.7926806898140917,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-14,0.6496340503336231,0.5,0.5,0.6496340503336231,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-15,0.6336622797532669,0.5,0.5,0.6336622797532669,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-16,0.6220254101686304,0.5,0.5,0.6220254101686304,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-17,0.8328816916601621,0.5,0.5,0.8328816916601621,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-18,0.8633596605728233,0.5,0.5,0.8633596605728233,Spill advisory & downstream warning,High hydrology/flood signals; consider spill readiness and public alert.
2020-08-19,0.5531012544340854,0.5,0.5,0.5531012544340854,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-20,0.5014775421701787,0.5,0.5,0.5014775421701787,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-21,0.47165143867126347,0.5,0.5,0.47165143867126347,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-22,0.4665537399913393,0.5,0.5,0.4665537399913393,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-23,0.45478515753355064,0.5,0.5,0.45478515753355064,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-24,0.44429678099201,0.5,0.5,0.44429678099201,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-25,0.42664107167885557,0.5,0.5,0.42664107167885557,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-26,0.42271003028828735,0.5,0.5,0.42271003028828735,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-27,0.4483839133998686,0.5,0.5,0.4483839133998686,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-28,0.4052653264754228,0.5,0.5,0.4052653264754228,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-29,0.401683950565513,0.5,0.5,0.401683950565513,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-30,0.3895944595638894,0.5,0.5,0.3895944595638894,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-08-31,0.37158572246185007,0.5,0.5,0.37158572246185007,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-09-01,0.4062420260128876,0.5,0.5,0.4062420260128876,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-09-02,0.4690696287217375,0.5,0.5,0.4690696287217375,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-09-03,0.43974855857037043,0.5,0.5,0.43974855857037043,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-09-04,0.4248678450429533,0.5,0.5,0.4248678450429533,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-09-05,0.41020576047117596,0.5,0.5,1.0,Defer maintenance; keep units available,High hydrology/outage context; risk to availability.
2020-09-06,0.3913894601338599,0.5,0.5,0.3913894601338599,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
2020-09-07,0.40522849966269536,0.5,0.5,0.40522849966269536,Monitor inflows; pre-position spillway crew,Moderate spill risk; ensure readiness.
